EmployeeCount,EmployeeID,Department,JobRole,Attrition,Gender,Age,MaritalStatus,Education,EducationField,BusinessTravel,JobInvolvement,JobLevel,JobSatisfaction,Hourlyrate,Salaryhike,OverTime,Workex,YearsSinceLastPromotion,EmpSatisfaction,TrainingTimesLastYear,WorkLifeBalance,Performance_Rating,Income,Income_Mean
1,1869,Sales,Sales Executive,Yes,Female,46,Married,Bachelor,Life Sciences,Travel_Rarely,High,3,Medium,64,21,No,14,0,High,2,Better,Outstanding,7314,6099.166667
1,1870,Research & Development,Research Scientist,No,Female,27,Married,Bachelor,Life Sciences,Travel_Frequently,Medium,1,Low,77,19,No,8,7,Very High,2,Good,Excellent,4774,6099.166667
1,1871,Research & Development,Research Scientist,No,Male,39,Divorced,Master,Other,Travel_Rarely,High,2,Very High,41,14,No,7,2,Very High,2,Better,Excellent,3902,6099.166667
1,1873,Research & Development,Research Scientist,No,Male,55,Married,Master,Technical Degree,Travel_Rarely,Medium,1,Very High,98,20,No,19,0,Medium,2,Best,Outstanding,2662,6099.166667
1,1875,Sales,Sales Representative,No,Female,28,Married,Bachelor,Medical,Travel_Rarely,High,1,Medium,78,19,No,1,0,Medium,3,Better,Excellent,2856,6099.166667
1,1876,Sales,Sales Representative,Yes,Male,30,Single,Bachelor,Medical,Travel_Rarely,High,1,Very High,89,13,No,1,0,Medium,3,Good,Excellent,1081,6099.166667
1,1878,Research & Development,Research Scientist,Yes,Male,22,Single,Below College,Life Sciences,Travel_Rarely,High,1,Medium,75,23,Yes,1,0,Very High,2,Better,Outstanding,2472,6099.166667
1,1880,Sales,Sales Executive,No,Female,36,Married,Master,Technical Degree,Travel_Rarely,Medium,2,High,63,13,Yes,10,1,Medium,4,Better,Excellent,5673,6099.166667
1,1881,Research & Development,Laboratory Technician,No,Male,31,Divorced,Bachelor,Life Sciences,Travel_Rarely,High,2,High,89,11,No,10,0,Medium,2,Better,Excellent,4197,6099.166667
1,1882,Sales,Sales Executive,No,Male,34,Married,Bachelor,Life Sciences,Travel_Rarely,High,3,Very High,64,13,Yes,9,1,High,3,Better,Excellent,9713,6099.166667
1,1883,Research & Development,Laboratory Technician,No,Male,29,Single,Bachelor,Life Sciences,Travel_Rarely,High,1,Low,59,14,No,11,1,Very High,2,Better,Excellent,2062,6099.166667
1,1885,Research & Development,Research Scientist,No,Male,37,Married,Master,Medical,Travel_Rarely,High,2,Low,78,22,Yes,16,0,Very High,2,Better,Outstanding,4284,6099.166667
1,1886,Research & Development,Manufacturing Director,No,Female,35,Married,College,Other,Travel_Rarely,Medium,2,Medium,44,11,Yes,4,0,Very High,2,Better,Excellent,4788,6099.166667
1,1888,Research & Development,Manufacturing Director,No,Female,45,Married,College,Life Sciences,Travel_Rarely,Medium,2,Very High,93,13,No,10,3,Medium,2,Good,Excellent,5906,6099.166667
1,1890,Human Resources,Human Resources,No,Male,36,Single,Below College,Human Resources,Travel_Frequently,Medium,2,Very High,94,21,No,10,0,Medium,2,Good,Outstanding,3886,6099.166667
1,1892,Research & Development,Manager,No,Male,40,Divorced,Master,Life Sciences,Travel_Rarely,High,4,Low,98,11,No,22,11,Low,3,Better,Excellent,16823,6099.166667
1,1893,Research & Development,Research Scientist,No,Female,26,Married,College,Life Sciences,Travel_Rarely,Medium,1,High,90,13,Yes,1,1,Medium,3,Good,Excellent,2933,6099.166667
1,1898,Sales,Sales Executive,No,Female,27,Single,College,Medical,Travel_Rarely,Very High,2,High,89,14,No,9,0,Low,5,Good,Excellent,6500,6358.366667
1,1900,Research & Development,Manager,No,Female,48,Divorced,Bachelor,Medical,Travel_Frequently,High,4,Very High,58,11,No,24,4,Very High,3,Better,Excellent,17174,6358.366667
1,1903,Research & Development,Healthcare Representative,No,Male,44,Married,Master,Life Sciences,Travel_Rarely,Very High,2,Low,78,15,No,10,2,Medium,5,Better,Excellent,5033,6358.366667
1,1905,Research & Development,Research Scientist,Yes,Male,34,Married,Master,Technical Degree,Non-Travel,Low,1,Low,85,23,Yes,5,3,Very High,2,Better,Outstanding,2307,6358.366667
1,1907,Research & Development,Laboratory Technician,Yes,Male,56,Single,College,Life Sciences,Travel_Rarely,High,1,Very High,97,16,No,5,1,Low,3,Better,Excellent,2587,6358.366667
1,1908,Sales,Sales Executive,No,Male,36,Married,College,Marketing,Travel_Rarely,Medium,2,Medium,33,16,No,12,1,High,1,Bad,Excellent,5507,6358.366667
1,1909,Sales,Sales Executive,No,Female,41,Married,Bachelor,Marketing,Travel_Rarely,High,2,Medium,54,21,No,14,1,High,3,Better,Outstanding,4393,6358.366667
1,1911,Research & Development,Research Director,No,Male,42,Married,Bachelor,Medical,Travel_Rarely,High,3,Low,83,13,No,18,5,High,3,Best,Excellent,13348,6358.366667
1,1912,Sales,Sales Executive,No,Female,31,Divorced,College,Medical,Travel_Rarely,High,2,Very High,86,11,Yes,8,1,High,2,Better,Excellent,6583,6358.366667
1,1915,Sales,Sales Executive,No,Female,34,Married,Below College,Medical,Travel_Rarely,Medium,2,Very High,75,12,Yes,9,0,Very High,3,Good,Excellent,8103,6358.366667
1,1916,Research & Development,Laboratory Technician,No,Female,31,Divorced,Bachelor,Medical,Travel_Rarely,Very High,1,High,62,12,No,4,2,Low,0,Good,Excellent,3978,6358.366667
1,1918,Research & Development,Laboratory Technician,No,Male,26,Married,Bachelor,Other,Travel_Frequently,Very High,1,Very High,61,18,No,8,7,High,3,Better,Excellent,2544,6358.366667
1,1922,Research & Development,Healthcare Representative,No,Male,45,Single,Master,Medical,Travel_Frequently,High,2,High,44,12,No,12,0,Medium,3,Better,Excellent,5399,6358.366667
1,1924,Sales,Sales Executive,No,Male,33,Single,Master,Marketing,Travel_Rarely,High,2,High,43,14,No,10,0,Medium,2,Good,Excellent,5487,6358.366667
1,1927,Sales,Sales Executive,No,Male,28,Married,College,Life Sciences,Travel_Frequently,Medium,2,Very High,42,12,Yes,7,0,High,2,Better,Excellent,6834,6358.366667
1,1928,Sales,Sales Representative,Yes,Male,29,Single,Bachelor,Technical Degree,Travel_Frequently,Very High,1,Low,45,17,No,1,0,High,3,Better,Excellent,1091,6358.366667
1,1929,Sales,Sales Executive,No,Female,39,Married,Master,Life Sciences,Non-Travel,Low,2,High,32,19,No,10,1,Low,1,Better,Excellent,5736,6358.366667
1,1931,Research & Development,Research Scientist,No,Male,27,Married,Master,Technical Degree,Travel_Rarely,High,1,Medium,41,11,No,6,1,Medium,3,Good,Excellent,2226,6358.366667
1,1932,Research & Development,Research Scientist,No,Male,34,Married,Master,Other,Travel_Frequently,Medium,2,Very High,86,15,Yes,16,6,High,3,Better,Excellent,5747,6358.366667
1,1933,Sales,Sales Executive,Yes,Female,28,Single,College,Marketing,Travel_Rarely,High,2,High,84,11,Yes,6,2,Very High,0,Better,Excellent,9854,6358.366667
1,1934,Research & Development,Research Scientist,No,Male,47,Married,Master,Technical Degree,Non-Travel,High,2,Medium,64,18,No,16,1,High,4,Best,Excellent,5467,6358.366667
1,1935,Sales,Sales Executive,No,Female,56,Married,Doctor,Marketing,Travel_Rarely,Medium,2,Low,89,16,No,6,0,Very High,3,Better,Excellent,5380,6358.366667
1,1936,Research & Development,Manufacturing Director,No,Male,39,Married,College,Medical,Travel_Rarely,High,2,Low,87,25,No,10,7,Low,3,Better,Outstanding,5151,6358.366667
1,1937,Research & Development,Research Scientist,No,Female,38,Divorced,Bachelor,Medical,Travel_Frequently,Medium,2,Medium,58,16,Yes,20,0,Very High,3,Better,Excellent,2133,6358.366667
1,1938,Sales,Manager,No,Female,58,Married,Bachelor,Life Sciences,Travel_Rarely,High,4,Very High,72,13,Yes,29,0,Very High,2,Good,Excellent,17875,6358.366667
1,1939,Research & Development,Research Scientist,Yes,Female,32,Single,College,Life Sciences,Travel_Frequently,Very High,1,High,47,14,Yes,8,0,Low,2,Better,Excellent,2432,6358.366667
1,1940,Research & Development,Research Scientist,No,Male,38,Divorced,College,Life Sciences,Travel_Rarely,High,1,Very High,71,19,No,10,0,Medium,0,Best,Excellent,4771,6358.366667
1,1941,Research & Development,Research Director,No,Male,49,Married,Below College,Life Sciences,Travel_Frequently,High,5,Very High,42,15,No,28,4,Medium,3,Better,Excellent,19161,6358.366667
1,1943,Sales,Sales Executive,No,Male,42,Divorced,Master,Marketing,Travel_Rarely,High,2,Very High,77,12,Yes,14,0,Medium,4,Better,Excellent,5087,6358.366667
1,1944,Human Resources,Human Resources,Yes,Female,27,Married,Bachelor,Human Resources,Travel_Frequently,Medium,1,Medium,58,12,No,1,0,Low,2,Better,Excellent,2863,6358.366667
1,1945,Sales,Sales Executive,No,Male,35,Married,Master,Medical,Travel_Rarely,High,2,Low,71,16,No,6,0,Medium,2,Bad,Excellent,5561,5971.533333
1,1947,Research & Development,Research Scientist,No,Male,28,Single,Bachelor,Medical,Non-Travel,High,1,High,49,14,No,5,1,High,3,Good,Excellent,2144,5971.533333
1,1948,Research & Development,Research Scientist,No,Male,31,Divorced,College,Medical,Non-Travel,High,1,Low,48,13,Yes,4,2,High,3,Best,Excellent,3065,5971.533333
1,1949,Research & Development,Laboratory Technician,No,Male,36,Married,Master,Life Sciences,Non-Travel,Very High,1,Medium,66,22,No,5,0,Low,3,Better,Outstanding,2810,5971.533333
1,1950,Sales,Sales Executive,No,Male,34,Single,Bachelor,Marketing,Travel_Rarely,High,3,Very High,32,21,No,14,2,Low,3,Good,Outstanding,9888,5971.533333
1,1951,Sales,Sales Executive,No,Male,34,Divorced,Master,Medical,Travel_Rarely,High,3,High,39,18,No,9,1,Very High,2,Good,Excellent,8628,5971.533333
1,1952,Research & Development,Laboratory Technician,No,Male,26,Single,Bachelor,Medical,Travel_Rarely,High,1,Low,95,13,No,8,7,High,6,Good,Excellent,2867,5971.533333
1,1954,Research & Development,Healthcare Representative,No,Male,29,Married,Bachelor,Life Sciences,Travel_Rarely,High,2,Low,89,12,No,6,0,Low,5,Good,Excellent,5373,5971.533333
1,1955,Research & Development,Healthcare Representative,No,Female,32,Divorced,Master,Medical,Non-Travel,High,2,Very High,34,18,No,9,1,High,6,Better,Excellent,6667,5971.533333
1,1956,Research & Development,Research Scientist,No,Male,31,Married,Bachelor,Life Sciences,Travel_Frequently,Low,2,Low,48,21,No,10,8,Very High,6,Better,Outstanding,5003,5971.533333
1,1960,Research & Development,Laboratory Technician,Yes,Male,28,Divorced,Bachelor,Technical Degree,Travel_Rarely,Medium,1,Very High,32,12,No,6,0,High,2,Good,Excellent,2367,5971.533333
1,1961,Sales,Sales Representative,No,Male,38,Single,Bachelor,Life Sciences,Travel_Rarely,Medium,1,Low,59,14,No,20,0,Low,3,Good,Excellent,2858,5971.533333
1,1962,Sales,Sales Executive,No,Female,35,Married,Master,Life Sciences,Travel_Rarely,High,2,Very High,55,11,Yes,10,0,High,2,Better,Excellent,5204,5971.533333
1,1965,Sales,Sales Executive,No,Male,27,Single,Bachelor,Marketing,Travel_Rarely,High,2,Very High,44,14,No,7,0,Very High,5,Better,Excellent,4105,5971.533333
1,1966,Research & Development,Manufacturing Director,No,Male,32,Single,Master,Life Sciences,Travel_Rarely,Medium,2,Very High,56,24,No,8,0,Very High,1,Better,Outstanding,9679,5971.533333
1,1967,Sales,Sales Executive,Yes,Male,31,Married,Master,Marketing,Travel_Frequently,High,2,Very High,63,11,Yes,10,0,Low,4,Better,Excellent,5617,5971.533333
1,1968,Sales,Sales Executive,Yes,Male,53,Single,Master,Life Sciences,Travel_Rarely,High,3,Low,66,13,Yes,15,2,Low,2,Good,Excellent,10448,5971.533333
1,1969,Research & Development,Research Scientist,No,Female,54,Married,College,Life Sciences,Travel_Rarely,High,2,High,67,11,No,9,2,Low,6,Good,Excellent,2897,5971.533333
1,1970,Research & Development,Healthcare Representative,No,Male,33,Divorced,College,Life Sciences,Travel_Frequently,High,2,High,36,20,No,9,2,Very High,2,Better,Outstanding,5968,5971.533333
1,1971,Research & Development,Healthcare Representative,No,Male,43,Married,Bachelor,Life Sciences,Travel_Rarely,High,3,High,30,17,No,10,0,Low,1,Better,Excellent,7510,5971.533333
1,1972,Human Resources,Human Resources,No,Male,38,Married,Master,Other,Travel_Frequently,High,1,Medium,88,11,Yes,7,1,Very High,2,Better,Excellent,2991,5971.533333
1,1973,Human Resources,Manager,No,Male,55,Married,Master,Human Resources,Travel_Rarely,Very High,5,Medium,71,18,Yes,35,1,High,0,Better,Excellent,19636,5971.533333
1,1974,Research & Development,Laboratory Technician,No,Female,31,Divorced,Below College,Medical,Travel_Rarely,Low,1,Very High,59,11,Yes,1,0,Very High,4,Better,Excellent,1129,5971.533333
1,1975,Sales,Sales Executive,No,Male,39,Single,Master,Marketing,Travel_Rarely,High,4,Low,77,12,No,21,11,Medium,3,Better,Excellent,13341,5971.533333
1,1976,Research & Development,Research Scientist,No,Male,42,Single,College,Life Sciences,Non-Travel,Medium,2,High,37,12,No,20,3,Very High,2,Better,Excellent,4332,5971.533333
1,1979,Research & Development,Research Director,No,Female,31,Married,Bachelor,Medical,Non-Travel,High,3,High,40,20,No,13,4,High,2,Best,Outstanding,11031,5971.533333
1,1980,Research & Development,Manufacturing Director,No,Female,54,Single,Bachelor,Medical,Travel_Rarely,High,2,Low,77,19,Yes,9,1,High,3,Better,Excellent,4440,5971.533333
1,1981,Research & Development,Healthcare Representative,No,Male,24,Single,College,Life Sciences,Travel_Rarely,Medium,2,High,45,12,No,4,1,Medium,2,Good,Excellent,4617,5971.533333
1,1982,Research & Development,Laboratory Technician,No,Male,23,Single,College,Other,Travel_Rarely,High,1,Very High,78,13,No,5,1,Very High,6,Best,Excellent,2647,5971.533333
1,1985,Research & Development,Laboratory Technician,No,Female,40,Married,Bachelor,Technical Degree,Travel_Frequently,High,2,High,73,11,No,10,9,Very High,2,Best,Excellent,6323,5971.533333
1,1986,Sales,Sales Executive,No,Female,40,Married,College,Marketing,Travel_Rarely,High,2,Medium,92,14,No,15,5,Medium,4,Better,Excellent,5677,5542.666667
1,1987,Human Resources,Human Resources,No,Female,25,Married,Bachelor,Human Resources,Travel_Rarely,High,1,Medium,82,14,No,6,1,High,3,Better,Excellent,2187,5542.666667
1,1989,Research & Development,Laboratory Technician,No,Male,30,Married,College,Medical,Travel_Rarely,High,1,Medium,76,13,No,12,1,Very High,6,Good,Excellent,3748,5542.666667
1,1992,Research & Development,Laboratory Technician,No,Male,25,Divorced,Below College,Other,Travel_Rarely,High,1,High,57,19,Yes,7,0,Very High,2,Good,Excellent,3977,5542.666667
1,1993,Research & Development,Healthcare Representative,No,Male,47,Single,Bachelor,Medical,Travel_Rarely,High,3,High,84,23,No,25,12,Low,3,Better,Outstanding,8633,5542.666667
1,1994,Research & Development,Laboratory Technician,No,Male,33,Divorced,College,Medical,Non-Travel,Medium,1,High,59,12,No,1,0,Medium,2,Good,Excellent,2008,5542.666667
1,1995,Sales,Sales Executive,No,Male,38,Married,Master,Life Sciences,Travel_Rarely,High,2,Medium,86,15,No,16,5,Very High,3,Better,Excellent,4440,5542.666667
1,1996,Sales,Sales Representative,No,Male,31,Married,College,Life Sciences,Travel_Rarely,High,1,High,54,19,No,3,1,Low,1,Better,Excellent,3067,5542.666667
1,1997,Research & Development,Manufacturing Director,No,Male,38,Married,Master,Life Sciences,Travel_Frequently,Medium,2,High,72,11,No,10,7,Low,1,Better,Excellent,5321,5542.666667
1,1998,Research & Development,Research Scientist,No,Male,42,Divorced,Master,Life Sciences,Travel_Rarely,High,2,Low,35,17,Yes,9,1,Very High,3,Good,Excellent,5410,5542.666667
1,1999,Research & Development,Research Scientist,No,Male,41,Married,Bachelor,Life Sciences,Travel_Rarely,High,1,Very High,76,22,No,12,1,Very High,3,Better,Outstanding,2782,5542.666667
1,2000,Research & Development,Research Director,No,Female,47,Married,Below College,Medical,Non-Travel,High,3,Medium,98,18,No,14,5,High,3,Bad,Excellent,11957,5542.666667
1,2003,Research & Development,Laboratory Technician,No,Male,35,Married,Master,Medical,Travel_Rarely,High,1,High,43,11,Yes,5,2,Very High,3,Better,Excellent,2660,5542.666667
1,2007,Research & Development,Research Scientist,No,Male,22,Single,College,Life Sciences,Travel_Rarely,High,1,High,63,12,No,4,1,Very High,2,Best,Excellent,3375,5542.666667
1,2008,Research & Development,Research Scientist,No,Male,35,Single,Master,Medical,Travel_Rarely,High,2,High,48,19,No,10,0,Medium,5,Better,Excellent,5098,5542.666667
1,2009,Research & Development,Healthcare Representative,No,Female,33,Married,College,Medical,Travel_Rarely,High,2,Very High,95,13,Yes,10,8,Medium,6,Better,Excellent,4878,5542.666667
1,2010,Research & Development,Laboratory Technician,No,Female,32,Single,Master,Life Sciences,Travel_Rarely,Medium,1,Medium,49,13,No,6,4,High,3,Better,Excellent,2837,5542.666667
1,2012,Research & Development,Laboratory Technician,No,Male,40,Married,Master,Life Sciences,Travel_Rarely,High,1,Very High,83,19,No,8,0,Low,3,Good,Excellent,2406,5542.666667
1,2013,Sales,Sales Representative,No,Male,32,Married,Master,Medical,Travel_Rarely,Medium,1,Medium,68,14,No,3,2,Medium,2,Better,Excellent,2269,5542.666667
1,2014,Research & Development,Research Scientist,No,Male,39,Single,Below College,Life Sciences,Travel_Rarely,High,2,Very High,52,13,No,18,1,Low,2,Better,Excellent,4108,5542.666667
1,2015,Research & Development,Research Director,No,Female,38,Married,Bachelor,Medical,Travel_Rarely,Low,3,High,99,12,No,20,1,Medium,3,Better,Excellent,13206,5542.666667
1,2016,Sales,Sales Executive,No,Female,32,Married,Master,Marketing,Travel_Rarely,High,3,Very High,48,19,No,14,5,High,3,Better,Excellent,10422,5542.666667
1,2017,Research & Development,Research Director,No,Female,37,Married,Bachelor,Life Sciences,Travel_Rarely,Very High,3,Very High,42,25,Yes,16,6,High,2,Better,Outstanding,13744,5542.666667
1,2018,Sales,Sales Executive,No,Female,25,Divorced,College,Other,Travel_Rarely,High,2,High,85,22,Yes,6,0,Low,3,Good,Outstanding,4907,5542.666667
1,2019,Sales,Sales Representative,No,Male,52,Divorced,Master,Life Sciences,Non-Travel,High,1,Very High,40,15,No,16,0,Low,3,Good,Excellent,3482,5542.666667
1,2020,Research & Development,Research Scientist,No,Male,44,Single,Bachelor,Medical,Travel_Rarely,High,1,Very High,42,12,Yes,6,1,Medium,2,Better,Excellent,2436,5542.666667
1,2021,Sales,Sales Representative,No,Male,21,Single,Below College,Medical,Travel_Rarely,High,1,Low,58,11,Yes,2,1,High,6,Better,Excellent,2380,5542.666667
1,2022,Research & Development,Manager,No,Male,39,Single,Bachelor,Life Sciences,Non-Travel,High,5,Very High,87,13,No,21,1,Very High,3,Good,Excellent,19431,5542.666667
1,2023,Sales,Sales Representative,Yes,Male,23,Married,Bachelor,Marketing,Travel_Frequently,High,1,Low,33,19,No,1,1,Very High,3,Good,Excellent,1790,5542.666667
1,2024,Sales,Sales Executive,No,Female,36,Married,Bachelor,Medical,Travel_Rarely,Medium,3,Very High,94,19,No,10,3,Low,2,Better,Excellent,7644,5542.666667
1,2025,Research & Development,Manufacturing Director,No,Female,36,Divorced,College,Life Sciences,Travel_Frequently,High,2,Medium,97,13,No,18,0,Very High,3,Better,Excellent,5131,6416.3
1,2026,Research & Development,Healthcare Representative,No,Male,56,Divorced,Master,Life Sciences,Non-Travel,High,2,High,57,21,No,13,1,High,2,Good,Outstanding,6306,6416.3
1,2027,Research & Development,Research Scientist,Yes,Male,29,Married,Master,Medical,Travel_Rarely,High,1,Very High,36,14,Yes,4,2,Low,3,Best,Excellent,4787,6416.3
